UNITID,E2011
455929,113
455929,113
455938,26
455938,26
455947,248
455947,248
455956,215
455956,215
455965,245
455965,245
455974,59
455974,59
455983,532
455983,532
455992,340
455992,340
456001,47
456001,47
456010,245
456010,245
456029,241
456029,241
456038,998
456038,998
456056,1101
456056,1101
456065,285
456065,285
456074,247
456074,247
456092,156
456092,156
456117,172
456117,172
456126,212
456126,212
456135,243
456135,243
456144,137
456144,137
456153,190
456153,190
456171,41
456171,41
456180,425
456180,425
456205,1122
456205,1122
456214,651
456214,651
456250,407
456250,407
456278,1256
456278,1256
456287,220
456287,220
456296,3762
456296,3762
456302,871
456302,871
456311,846
456311,846
456320,1286
456320,1286
456339,947
456339,947
456348,24129
456348,17537
456348,6592
456357,1168
456357,1168
456366,900
456366,900
456375,434
456375,434
456393,485
456393,485
456409,568
456409,568
456418,649
456418,649
456427,654
456427,654
456436,567
456436,567
456445,750
456445,750
456454,420
456454,420
456481,218
456481,118
456481,100
456490,240
456490,177
456490,63
456506,209
456506,209
456515,238
456515,238
456542,169
456542,169
456551,89
456551,89
456560,135
456560,135
456588,73
456588,73
456597,256
456597,256
456612,1009
456612,1009
456621,415
456621,356
456621,59
456630,335
456630,269
456630,66
456667,1497
456667,1261
456667,236
456719,248
456719,248
456728,126
456728,126
456737,195
456737,195
456746,176
456746,176
456755,102
456755,102
456764,249
456764,249
456773,144
456773,144
456782,746
456782,746
456791,1272
456791,1272
456807,541
456807,538
456807,3
456816,990
456816,978
456816,12
456825,180
456825,180
456834,394
456834,278
456834,116
456852,1149
456852,1149
456861,1431
456861,1431
456870,1716
456870,1716
456889,845
456889,845
456898,1091
456898,1091
456904,1180
456904,1180
456913,1101
456913,1101
456922,1648
456922,1648
456931,1983
456931,1983
456940,675
456940,675
456959,150
456959,150
456968,62
456968,62
456977,467
456977,467
456995,302
456995,302
457004,235
457004,235
457013,449
457013,449
457022,504
457022,504
457031,84
457031,84
457068,300
457068,300
457077,550
457077,550
457086,242
457086,242
457101,383
457101,383
457110,313
457110,313
457129,230
457129,230
457174,677
457174,677
457183,133
457183,133
457192,36
457192,36
457208,199
457208,199
457217,69
457217,69
457226,109
457226,109
457235,55
457235,55
457244,156
457244,156
457253,78
457253,78
457262,235
457262,235
457271,61
457271,61
457280,431
457280,431
457299,179
457299,179
457305,75
457305,75
457314,146
457314,146
457323,395
457323,395
457332,36
457332,36
457341,170
457341,170
457350,53
457350,53
457378,149
457378,149
457387,406
457387,406
457396,99
457396,99
457402,77
457402,57
457402,20
457411,261
457411,261
457420,203
457420,203
457439,103
457439,103
457448,173
457448,173
457457,28
457457,28
457466,86
457466,86
457475,158
457475,158
457484,140
457484,119
457484,21
457493,40
457493,40
457509,58
457509,58
457527,317
457527,317
457536,348
457536,348
457545,218
457545,218
457554,43
457554,43
457563,192
457563,192
457572,191
457572,191
457581,220
457581,220
457590,33
457590,33
457606,166
457606,166
457615,46
457615,46
457624,25
457624,25
457633,142
457633,142
457642,104
457642,104
457651,224
457651,224
457660,59
457660,59
457679,39
457679,39
457688,405
457688,405
457697,78
457697,78
457703,168
457703,168
457712,38
457712,38
457721,35
457721,35
457730,372
457730,372
457749,161
457749,161
457758,187
457758,187
457767,338
457767,338
457776,140
457776,140
457785,148
457785,148
457794,88
457794,88
457800,1375
457800,1375
457819,751
457819,751
457828,239
457828,239
457837,154
457837,154
457846,98
457846,98
457855,177
457855,177
457864,120
457864,120
457873,307
457873,307
457891,52
457891,52
457907,97
457907,97
457916,163
457916,163
457925,27
457925,27
457943,43
457943,43
457952,323
457952,323
457961,59
457961,59
457970,20
457970,20
457989,59
457989,59
457998,49
457998,49
458007,102
458007,102
458016,95
458016,95
458025,12
458025,12
458034,80
458034,80
458043,203
458043,203
458052,116
458052,116
458061,146
458061,146
458070,375
458070,375
458089,50
458089,50
458098,182
458098,182
458104,112
458104,112
458113,80
458113,80
458122,36
458122,36
458131,478
458131,478
458140,79
458140,79
458159,226
458159,226
458168,150
458168,150
458177,119
458177,119
458186,544
458186,544
458195,132
458195,132
458210,1449
458210,1449
458229,981
458229,981
458238,149
458238,149
458247,402
458247,402
458256,1612
458256,1612
458265,1014
458265,1014
458274,550
458274,550
458283,963
458283,963
458292,113
458292,113
458308,56
458308,56
458317,120
458317,120
458326,102
458326,102
458335,216
458335,216
458344,158
458344,158
458353,123
458353,123
458362,174
458362,174
458371,624
458371,624
458380,665
458380,665
458399,58
458399,58
458405,1237
458405,1237
458414,2866
458414,2866
458423,111
458423,111
458432,280
458432,280
458441,672
458441,672
458469,954
458469,954
458478,820
458478,820
458487,272
458487,272
458496,431
458496,431
458502,660
458502,660
458511,52
458511,52
458557,841
458557,841
458593,621
458593,621
458609,1237
458609,1237
458618,886
458618,886
458627,750
458627,750
458636,554
458636,554
458645,516
458645,516
458654,1039
458654,1039
458663,1048
458663,1048
458672,32
458672,32
458681,242
458681,242
458690,854
458690,854
458706,750
458706,750
458715,193
458715,193
458733,465
458733,465
458742,367
458742,367
458751,328
458751,328
458760,475
458760,469
458760,6
458779,536
458779,536
458797,612
458797,612
458803,268
458803,268
458812,137
458812,137
458821,157
458821,157
458830,285
458830,285
458849,103
458849,103
458858,176
458858,176
458867,174
458867,174
458885,542
458885,448
458885,94
458919,10302
458919,7614
458919,2688
458937,308
458937,268
458937,40
458955,427
458955,364
458955,63
458964,5027
458964,3538
458964,1489
458973,865
458973,710
458973,155
458982,481
458982,481
458991,722
458991,722
459000,312
459000,312
459019,263
459019,263
459028,134
459028,134
459037,254
459037,254
459046,183
459046,183
459055,86
459055,86
459064,249
459064,249
459073,126
459073,126
459091,72
459091,72
459107,556
459107,556
459116,263
459116,263
459125,51
459125,51
459134,58
459134,58
459143,86
459143,86
459152,308
459152,308
459161,514
459161,514
459170,128
459170,128
459189,131
459189,131
459198,207
459198,207
459204,571
459204,571
459213,568
459213,568
459222,89
459222,89
459231,412
459231,412
459259,790
459259,684
459259,106
459268,516
459268,416
459268,100
459277,331
459277,331
459286,335
459286,335
459295,170
459295,170
459301,205
459301,205
459310,57
459310,57
459329,222
459329,222
459338,86
459338,86
459347,129
459347,129
459356,161
459356,161
459365,50
459365,50
459374,55
459374,55
459392,174
459392,174
459408,70
459408,70
459417,33
459417,33
459426,113
459426,113
459435,64
459435,64
459444,105
459444,105
459453,132
459453,132
459462,331
459462,331
459471,48
459471,48
459480,61
459480,61
459499,22
459499,22
459514,39
459514,39
459523,80
459523,80
459532,176
459532,176
459541,77
459541,77
459550,197
459550,197
459569,20
459569,20
459578,250
459578,250
459587,540
459587,540
459596,711
459596,711
459602,433
459602,433
459611,418
459611,418
459620,273
459620,273
459639,626
459639,626
459648,369
459648,369
459657,456
459657,456
459666,393
459666,393
459675,532
459675,532
459684,735
459684,735
459693,551
459693,551
459709,1026
459709,1026
459718,892
459718,892
459727,171
459727,118
459727,53
459736,1501
459736,1501
459745,72
459745,72
459815,230
459815,230
459824,1994
459824,157
459824,1837
459833,131
459833,131
459842,478
459842,478
459851,156
459851,156
459860,498
459860,498
459879,299
459879,299
459888,341
459888,341
459897,162
459897,162
459903,280
459903,280
459912,304
459912,304
459921,187
459921,187
459930,774
459930,774
459958,1010
459958,1010
459967,333
459967,333
459976,222
459976,222
459985,378
459985,378
459994,7838
459994,6156
459994,1682
460002,93
460002,93
460011,207
460011,207
460020,338
460020,338
460039,709
460039,709
460048,580
460048,580
460057,37
460057,37
460066,166
460066,166
460075,190
460075,40
460075,150
460093,368
460093,368
460109,316
460109,316
460118,289
460118,289
460127,108
460127,108
460136,198
460136,198
460145,221
460145,221
460172,74
460172,74
460181,261
460181,261
460190,286
460190,286
460206,413
460206,413
460215,350
460215,350
460330,252
460330,252
460349,65
460349,65
460358,743
460358,743
460367,360
460367,360
460385,67
460385,67
460394,18607
460394,18607
460446,466
460446,466
460455,94
460455,94
460464,15659
460464,15659
460473,252
460473,252
460482,415
460482,415
460491,101
460491,101
460507,105
460507,105
460516,199
460516,199
460525,183
460525,183
460534,222
460534,222
460552,132
460552,132
460561,25
460561,25
460570,277
460570,277
460589,567
460589,567
460598,795
460598,795
460604,26
460604,26
460613,324
460613,324
460631,273
460631,273
460640,152
460640,152
460659,145
460659,145
460668,128
460668,128
460677,361
460677,361
460686,502
460686,502
460695,176
460695,176
460701,188
460701,188
460710,260
460710,260
460729,1477
460729,1477
460738,2151
460738,1407
460738,744
460747,601
460747,601
460756,310
460756,310
460765,56
460765,56
460774,514
460774,514
460783,258
460783,258
460808,54
460808,54
460817,681
460817,681
460826,257
460826,257
460835,797
460835,797
460844,329
460844,329
460853,491
460853,491
460862,310
460862,310
460871,126
460871,126
460899,1179
460899,1179
460905,97
460905,97
460914,286
460914,286
460923,322
460923,322
460932,53
460932,53
460941,30
460941,30
460950,110
460950,110
460969,173
460969,173
460978,381
460978,381
460987,47
460987,47
460996,140
460996,140
461005,97
461005,97
461014,861
461014,861
461023,946
461023,946
461032,123
461032,123
461041,73
461041,73
461111,33
461111,33
461120,110
461120,110
461139,82
461139,82
461148,1273
461148,480
461148,793
461157,45
461157,45
461166,50
461166,50
461175,238
461175,238
461184,14
461184,14
461193,87
461193,87
461209,932
461209,932
461218,11
461218,11
461227,154
461227,154
461236,329
461236,217
461236,112
461245,562
461245,562
461254,35
461254,35
461263,64
461263,64
461272,62
461272,62
461281,106
461281,98
461281,8
461290,84
461290,84
461306,124
461306,124
461315,88
461315,88
461324,343
461324,343
461333,16
461333,16
461342,69
461342,69
461351,1674
461351,1674
461360,47
461360,47
461379,23
461379,23
461388,53
461388,53
461397,434
461397,434
461403,35
461403,35
461412,99
461412,99
461421,337
461421,337
461430,244
461430,244
461449,93
461449,93
461458,46
461458,46
461467,22
461467,22
461476,46
461476,46
461485,83
461485,9
461485,74
461494,114
461494,114
461500,45
461500,45
461519,44
461519,44
461528,136
461528,136
461537,23
461537,23
461546,74
461546,74
461555,100
461555,100
461564,41
461564,41
461573,162
461573,162
461582,151
461582,151
461591,145
461591,145
461607,86
461607,86
461616,52
461616,52
461625,41
461625,41
461634,674
461634,674
461643,31
461643,15
461643,16
461652,48
461652,48
461661,148
461661,148
461670,39
461670,39
461689,40
461689,40
461698,84
461698,84
461704,156
461704,156
461713,38
461713,38
461722,92
461722,92
461731,91
461731,91
461740,36
461740,36
461759,125
461759,125
461768,132
461768,132
461777,26
461777,26
461786,45
461786,45
461795,22
461795,22
461801,40
461801,40
461810,87
461810,87
461829,212
461829,212
461838,117
461838,117
461847,46
461847,46
461856,54
461856,54
461865,230
461865,230
461874,27
461874,27
461883,59
461883,44
461883,15
461892,84
461892,84
461908,145
461908,145
461917,228
461917,228
461926,147
461926,147
461935,20
461935,20
461944,60
461944,60
461953,24
461953,24
461962,127
461962,127
461971,36
461971,36
461980,171
461980,171
461999,49
461999,49
462008,200
462008,200
462017,132
462017,132
462026,18
462026,18
462035,136
462035,136
462044,34
462044,34
462062,44
462062,44
462071,213
462071,213
